Development_Name,Borough,Account_Name,Location,Funding_Source,AMP_Number,Vendor_Name,UMIS_BILL_ID,Revenue_Month,Service_Start_Date,DATE,Number_of_days,Meter_Number,Estimated,Current_Charges,Rate_Class,Bill_Analyzed,Consumption_Therms,ES_Commodity,Underlying_Utility,STATION,NAME,LATITUDE,LONGITUDE,PRCP,SNOW,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
CLAREMONT REHAB (GROUP 4),BRONX,CLAREMONT REHAB (GROUP 4),BLD 07,FEDERAL,NY005013080P,EAST COAST POWER & GAS,7871390,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,439.31,,Yes,1089.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
CLAREMONT REHAB (GROUP 4),BRONX,CLAREMONT REHAB (GROUP 4),BLD 04,FEDERAL,NY005013080P,EAST COAST POWER & GAS,7871393,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,298.12,,Yes,739.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
CLAREMONT REHAB (GROUP 4),BRONX,CLAREMONT REHAB (GROUP 4),BLD 03,FEDERAL,NY005013080P,EAST COAST POWER & GAS,7871395,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,320.3,,Yes,794.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
CLAREMONT REHAB (GROUP 4),BRONX,CLAREMONT REHAB (GROUP 4),BLD 01,FEDERAL,NY005013080P,EAST COAST POWER & GAS,7871397,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,455.44,,Yes,1129.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
CLAREMONT REHAB (GROUP 5),BRONX,CLAREMONT REHAB (GROUP 5),BLD 03,FEDERAL,NY005013080P,EAST COAST POWER & GAS,7871377,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,960.49,,Yes,2381.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
CLAREMONT REHAB (GROUP 5),BRONX,CLAREMONT REHAB (GROUP 5),BLD 02,FEDERAL,NY005013080P,EAST COAST POWER & GAS,7871379,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,1050.45,,Yes,2604.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,BLD 25,FEDERAL,NY005012800P,EAST COAST POWER & GAS,7871157,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,4296.21,,Yes,10650.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,BLD 42,FEDERAL,NY005012800P,EAST COAST POWER & GAS,7871159,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,4486.62,,Yes,11122.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,BLD 15,FEDERAL,NY005012800P,EAST COAST POWER & GAS,7871201,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,7564.96,,Yes,18753.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
COLLEGE AVENUE-EAST 165TH STREET,BRONX,COLLEGE AVENUE-EAST 165TH STREET,BLD 01,FEDERAL,NY005013080P,EAST COAST POWER & GAS,7871066,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,638.98,,Yes,1584.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
COLLEGE AVENUE-EAST 165TH STREET,BRONX,COLLEGE AVENUE-EAST 165TH STREET,BLD 01,FEDERAL,NY005013080P,EAST COAST POWER & GAS,7871067,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,722.9,,Yes,1792.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
DAVIDSON,BRONX,DAVIDSON,BLD 01,FEDERAL,NY005013420P,EAST COAST POWER & GAS,7871143,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,8041.37,,Yes,19934.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
EAGLE AVENUE-EAST 163RD STREET,BRONX,EAGLE AVENUE-EAST 163RD STREET,BLD 01,FEDERAL,NY005000590P,EAST COAST POWER & GAS,7871062,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,618.81,,Yes,1534.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
EAGLE AVENUE-EAST 163RD STREET,BRONX,EAGLE AVENUE-EAST 163RD STREET,BLD 01,FEDERAL,NY005000590P,EAST COAST POWER & GAS,7871063,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,818.9,,Yes,2030.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
EAST 152ND STREET-COURTLANDT AVENUE,BRONX,EAST 152ND STREET-COURTLANDT AVENUE,BLD 02,FEDERAL,NY005010280P,EAST COAST POWER & GAS,7871214,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,4867.83,,Yes,12067.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 02,FEDERAL,NY005015300P,EAST COAST POWER & GAS,7871074,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,741.04,,Yes,1837.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 03,FEDERAL,NY005015300P,EAST COAST POWER & GAS,7871076,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,999.22,,Yes,2477.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 04,FEDERAL,NY005015300P,EAST COAST POWER & GAS,7871079,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,706.76,,Yes,1752.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 05,FEDERAL,NY005015300P,EAST COAST POWER & GAS,7871081,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,381.22,,Yes,945.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,FEDERAL,NY005015300P,EAST COAST POWER & GAS,7871085,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,578.88,,Yes,1435.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 02,FEDERAL,NY005015300P,EAST COAST POWER & GAS,7871098,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,2147.3,,Yes,5323.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 04,FEDERAL,NY005015300P,EAST COAST POWER & GAS,7871101,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,451.0,,Yes,1118.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 06,FEDERAL,NY005015300P,EAST COAST POWER & GAS,7871103,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,1586.57,,Yes,3933.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 07,FEDERAL,NY005015300P,EAST COAST POWER & GAS,7871105,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,583.32,,Yes,1446.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
1010 EAST 178TH STREET,BRONX,EAST 178TH STREET,BLD 01,FEDERAL,NY005011330P,EAST COAST POWER & GAS,7871135,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,7229.33,,Yes,17921.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
EAST 180TH STREET-MONTEREY AVENUE,BRONX,EAST 180TH STREET-MONTEREY AVENUE,BLD 01,FEDERAL,NY005012270P,EAST COAST POWER & GAS,7871137,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,633.74,,Yes,1571.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
EASTCHESTER GARDENS,BRONX,EASTCHESTER GARDENS,BLD 03,FEDERAL,NY005010340P,EAST COAST POWER & GAS,7871273,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,30102.52,,Yes,74622.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
EDENWALD,BRONX,EDENWALD,BLD 20,FEDERAL,NY005000570P,EAST COAST POWER & GAS,7912361,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,76492.23,,Yes,190108.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
FOREST,BRONX,FOREST,BLD 01,FEDERAL,NY005000590P,EAST COAST POWER & GAS,7871144,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,36142.63,,Yes,89595.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
FORT INDEPENDENCE STREET-HEATH AVENUE,BRONX,FORT INDEPENDENCE STREET-HEATH AVENUE,BLD 01,FEDERAL,NY005012020P,EAST COAST POWER & GAS,7912353,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,10487.57,,Yes,26065.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
GLEBE AVENUE-WESTCHESTER AVENUE,BRONX,GLEBE AVENUE-WESTCHESTER AVENUE,BLD 01,FEDERAL,NY005010670P,EAST COAST POWER & GAS,7871162,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,703.94,,Yes,1745.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
GLEBE AVENUE-WESTCHESTER AVENUE,BRONX,GLEBE AVENUE-WESTCHESTER AVENUE,BLD 01,FEDERAL,NY005010670P,EAST COAST POWER & GAS,7871164,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,966.95,,Yes,2397.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
GUN HILL,BRONX,GUN HILL,BLD 06,FEDERAL,NY005010470P,EAST COAST POWER & GAS,7871306,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,19293.41,,Yes,47827.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
HARRISON AVENUE REHAB (GROUP A),BRONX,HARRISON AVENUE REHAB (GROUP A),BLD 01,FEDERAL,NY005013410P,EAST COAST POWER & GAS,8048549,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,,0.0,,Yes,0.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
HARRISON AVENUE REHAB (GROUP B),BRONX,HARRISON AVENUE REHAB (GROUP B),BLD 01,FEDERAL,NY005013410P,EAST COAST POWER & GAS,7871262,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,,0.0,,Yes,0.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
HARRISON AVENUE REHAB (GROUP B),BRONX,HARRISON AVENUE REHAB (GROUP B),BLD 03,FEDERAL,NY005013410P,EAST COAST POWER & GAS,7871266,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,1466.76,,Yes,3636.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
HARRISON AVENUE REHAB (GROUP B),BRONX,HARRISON AVENUE REHAB (GROUP B),BLD 04,FEDERAL,NY005013410P,EAST COAST POWER & GAS,7871269,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,524.82,,Yes,1301.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
HIGHBRIDGE GARDENS,BRONX,HIGHBRIDGE GARDENS,BLD 06,FEDERAL,NY005000780P,EAST COAST POWER & GAS,7912363,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,4756.32,,Yes,11821.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
HOE AVENUE-EAST 173RD STREET,BRONX,HOE AVENUE-EAST 173RD STREET,BLD 01,FEDERAL,NY005015300P,EAST COAST POWER & GAS,7871146,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,937.1,,Yes,2323.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
HOE AVENUE-EAST 173RD STREET,BRONX,HOE AVENUE-EAST 173RD STREET,BLD 01,FEDERAL,NY005015300P,EAST COAST POWER & GAS,7871148,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,2934.33,,Yes,7274.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
HUNTS POINT AVENUE REHAB,BRONX,HUNTS POINT AVENUE REHAB,BLD 02,FEDERAL,NY005015300P,EAST COAST POWER & GAS,7871341,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,638.58,,Yes,1583.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
HUNTS POINT AVENUE REHAB,BRONX,HUNTS POINT AVENUE REHAB,BLD 05,FEDERAL,NY005015300P,EAST COAST POWER & GAS,7871343,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,749.51,,Yes,1858.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
HUNTS POINT AVENUE REHAB,BRONX,HUNTS POINT AVENUE REHAB,BLD 07,FEDERAL,NY005015300P,EAST COAST POWER & GAS,7871349,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,6207.11,,Yes,15387.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
HUNTS POINT AVENUE REHAB,BRONX,HUNTS POINT AVENUE REHAB,BLD 10,FEDERAL,NY005015300P,EAST COAST POWER & GAS,7871350,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,688.6,,Yes,1707.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
HUNTS POINT AVENUE REHAB,BRONX,HUNTS POINT AVENUE REHAB,BLD 13,FEDERAL,NY005015300P,EAST COAST POWER & GAS,7871351,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,800.34,,Yes,1984.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
JACKSON,BRONX,JACKSON,BLD 02,FEDERAL,NY005012670P,EAST COAST POWER & GAS,7871217,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,34767.43,,Yes,86186.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
LONGFELLOW AVENUE REHAB,BRONX,LONGFELLOW AVENUE REHAB,BLD 02,FEDERAL,NY005015300P,EAST COAST POWER & GAS,7871150,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,1466.36,,Yes,3635.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
LONGFELLOW AVENUE REHAB,BRONX,LONGFELLOW AVENUE REHAB,BLD 01,FEDERAL,NY005015300P,EAST COAST POWER & GAS,7871245,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,827.37,,Yes,2051.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MARBLE HILL,BRONX,MARBLE HILL,BLD 04,MIXED FINANCE/LLC1,NY005020490P,EAST COAST POWER & GAS,7871072,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,30902.05,,Yes,76604.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MCKINLEY,BRONX,MCKINLEY,BLD 03,FEDERAL,NY005000590P,EAST COAST POWER & GAS,7871279,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,,0.0,,Yes,0.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MELROSE,BRONX,MELROSE,BLD09 - Community Center,FEDERAL,NY005010280P,EAST COAST POWER & GAS,7871202,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,192.42,,Yes,477.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MELROSE,BRONX,MELROSE,BLD 06,FEDERAL,NY005010280P,EAST COAST POWER & GAS,7871203,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,34688.77,,Yes,85991.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MIDDLETOWN PLAZA,BRONX,MIDDLETOWN PLAZA,BLD 01,FEDERAL,NY005010340P,EAST COAST POWER & GAS,7912360,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,392.7,,Yes,976.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MILL BROOK,BRONX,MILL BROOK/MILL BROOK EXTENSION,MILL BROOK BLD 05,FEDERAL,NY005010840P,EAST COAST POWER & GAS,7871275,2019-05-01,2019-04-24,2019-05-22,28.0,395416160800000-89.9%,N,29173.92,,Yes,72320.06,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MILL BROOK EXTENSION,BRONX,MILL BROOK/MILL BROOK EXTENSION,MILL BROOK BLD 05,FEDERAL,NY005010840P,EAST COAST POWER & GAS,7871275,2019-05-01,2019-04-24,2019-05-22,28.0,395416160800000-10.1%,N,3277.6,,Yes,8124.95,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MITCHEL,BRONX,MITCHEL,BLD 04,FEDERAL,NY005011450P,EAST COAST POWER & GAS,7871340,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,51409.3,,Yes,127440.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MITCHEL,BRONX,MITCHEL,BLD 04,FEDERAL,NY005011450P,EAST COAST POWER & GAS,8048551,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,,0.0,,Yes,0.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MONROE,BRONX,MONROE,BLD 01,FEDERAL,NY005000880P,EAST COAST POWER & GAS,7871184,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,44569.65,,Yes,110485.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MOORE,BRONX,MOORE,BLD 01,FEDERAL,NY005010930P,EAST COAST POWER & GAS,7871355,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,13058.46,,Yes,32371.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MORRIS I,BRONX,MORRIS I/MORRIS II/MORRISANIA,MORRIS I BLD 10,FEDERAL,NY005011020P,EAST COAST POWER & GAS,7871058,2019-05-01,2019-04-24,2019-05-22,28.0,395416112510004-53.3%,N,31506.17,,Yes,78101.56,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MORRISANIA,BRONX,MORRIS I/MORRIS II/MORRISANIA,MORRIS I BLD 10,FEDERAL,NY005011410P,EAST COAST POWER & GAS,7871058,2019-05-01,2019-04-24,2019-05-22,28.0,395416112510004-9.2%,N,5438.21,,Yes,13480.94,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MORRIS II,BRONX,MORRIS I/MORRIS II/MORRISANIA,MORRIS I BLD 10,FEDERAL,NY005011020P,EAST COAST POWER & GAS,7871058,2019-05-01,2019-04-24,2019-05-22,28.0,395416112510004-37.5%,N,22166.63,,Yes,54949.5,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MORRISANIA AIR RIGHTS,BRONX,MORRISANIA AIR RIGHTS,BLD 02,FEDERAL,NY005012670P,EAST COAST POWER & GAS,7871207,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,13713.18,,Yes,33994.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MOTT HAVEN,BRONX,MOTT HAVEN,BLD 04,FEDERAL,NY005001210P,EAST COAST POWER & GAS,7871329,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,,0.0,,Yes,0.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MURPHY,BRONX,MURPHY,BLD 01,MIXED FINANCE/LLC2,NY005021330P,EAST COAST POWER & GAS,7871333,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,,0.0,,Yes,0.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
PARKSIDE,BRONX,PARKSIDE,BLD 04,FEDERAL,NY005010470P,EAST COAST POWER & GAS,7871303,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,24099.52,,Yes,59741.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
PATTERSON,BRONX,PATTERSON,BLD 13,FEDERAL,NY005000240P,EAST COAST POWER & GAS,8596930,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,65491.18,,Yes,162348.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
PELHAM PARKWAY,BRONX,PELHAM PARKWAY,BLD 06,FEDERAL,NY005010390P,EAST COAST POWER & GAS,7871297,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,31449.06,,Yes,77960.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
RANDALL AVENUE-BALCOM AVENUE,BRONX,RANDALL AVENUE-BALCOM AVENUE,BLD 03,FEDERAL,NY005010630P,EAST COAST POWER & GAS,7871115,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,5190.95,,Yes,12868.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
SACK WERN,BRONX,SACK WERN,BLD 06,FEDERAL,NY005012800P,EAST COAST POWER & GAS,7871357,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,1686.21,,Yes,4180.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
SACK WERN,BRONX,SACK WERN,BLD 01,FEDERAL,NY005012800P,EAST COAST POWER & GAS,7871358,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,1093.61,,Yes,2711.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
SACK WERN,BRONX,SACK WERN,BLD 07,FEDERAL,NY005012800P,EAST COAST POWER & GAS,7871359,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,1466.76,,Yes,3636.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
SACK WERN,BRONX,SACK WERN,BLD 03,FEDERAL,NY005012800P,EAST COAST POWER & GAS,7871360,2019-05-01,2019-04-24,2019-05-22,28.0,3.95E+14,N,66.16,,Yes,164.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
